
APD,59.427458799497884
APH,48.90497430046137
APTV,49.89837449458345
ARE,52.76358484522218
ATO,62.09156896151133
AVB,59.529665945160495
AVY,56.06577365396985
AWK,59.38513573761408
AXON,52.38766697832956
AXP,55.678038793723694
AZO,59.20470007251188
BA,51.987436953699955
BAC,58.199969585723224
BALL,55.54595614853733
BAX,51.11368659306653
BBWI,50.0645181995176
BBY,47.60801820917694
BDX,55.00231758382585
BEN,53.257514047827364
BG,56.66721449338694
BIO,50.54586626062188
BK,57.980614722490614
BLK,57.57884193141757
BMY,57.64428708444987
BR,58.377850252257176
BRO,57.064108714874415
BSX,60.50621993405602
BWA,52.6191176631921
BX,49.54185529891415
BXP,54.19053366109672
C,54.521609749190766
CAG,57.32538992740426
CAH,58.37407206897593
CARR,52.15597982740611
CAT,55.791652830921954
CB,61.23211180870323
CBOE,60.76332355588728
CBRE,52.326451824436774
CCI,56.47543679044584
CCL,48.092856682123106
CDW,53.686928671791065
CE,41.52072589026601
CF,53.630359056340524
CFG,55.60713976206566
CHD,59.04636075513748
CHRW,54.36290200759805
CI,57.23968404581812
CINF,61.325957725175684
CL,62.38947054794135
CLX,60.79735496726092
CMA,54.008655451252885
CME,62.805735718585304
CMG,54.610738972888726
CMI,53.38609565797048
CMS,63.53221851269626
CNC,47.00137192128774
CNP,63.73824644329589
COF,50.41908817414115
COO,54.39628633035526
COP,53.43297811504186
COR,55.02080736480487
CPB,58.89626133997869
CPT,62.2528043689619
CRL,45.48326775939366
CRM,52.54432270099166
CTRA,53.3199200877717
CTVA,60.288057309302516
CVS,54.31051212852958
CZR,49.742602354461425
D,61.84692950084085
DAL,47.17552866060396
DD,51.153644448721884
DE,54.579986849109275
DG,55.48859741001467
DGX,57.844422089576376
DHI,51.38660216393657
DHR,52.408330555799374
DIS,56.516543287984256
DLR,58.01301366348705
DOV,53.65774077903429
DOW,49.04464901396859
DPZ,57.23506358950051
DRI,59.22164559994176
DTE,63.17413250823553
DUK,63.95571763864327
DVA,56.33458715661153
DVN,47.53543998793839
ECL,60.54938416249742
ED,62.77448989228287
EFX,51.295783228705695
EG,54.90935335170933
EIX,56.82442578879527
EL,46.58333403459149
ELV,50.55293091770283
EMN,50.147527965724805
EMR,51.61787447542254
EOG,53.35652711253429
EPAM,46.11952483994623
EQIX,54.45150241416636
EQR,59.58438445055703
EQT,52.608884329578856
ES,61.08463993069922
ESS,58.39976534868021
ETN,50.2482051491116
ETR,62.92462780673351
ETSY,51.742284682164716
EVRG,62.865948451804286
EW,55.9074872781864
EXPD,54.32534981702441
EXPE,50.04624453269823
EXR,55.08012575380359
F,54.1597021687603
FCX,46.72496618926424
FDS,58.50456217773777
FDX,52.41805769363604
FE,65.80851540501484
FFIV,56.39796008912695
FI,51.27268004979689
FICO,54.222747646718176
FIS,56.82832945939169
FITB,56.977631646440294
FMC,53.10069620699829
FOX,56.64228385905036
FOXA,56.026885275987716
FRT,58.56641377910312
FSLR,37.01209028579411
FTV,48.33076795825197
GD,59.9168911019574
GE,54.92154026196758
GEN,55.13556099167557
GIS,60.53538424738707
GL,56.167440383598596
GLW,52.964522346198834
GM,52.006758164524435
GNRC,50.33507443869674
GPC,58.57949662001748
GPN,48.102646588439846
GRMN,52.88347430467032
GS,56.44196433948444
GWW,56.53299291944669
HAL,49.50665392651846
HAS,53.217729454250865
HBAN,54.92611231817601
HCA,56.307585891907344
HD,60.28898762801164
HIG,60.94950881924721
HII,53.44619373569053
HLT,56.486197467201244
HOLX,56.68653886507311
HPE,44.21411411348201
HPQ,50.129933168029154
HRL,59.740017516821275
HSIC,53.045477229514624
HST,55.41257372529656
HSY,57.83736989213184
HUBB,53.27210687307303
HUM,50.16728812124087
HWM,53.63519351739099
IBM,59.49842873340329
ICE,62.72242484348532
IEX,50.62139707442508
IFF,54.94787116183384
INCY,53.814533151076375
INVH,60.666856482011525
IP,48.548899448500684
IPG,52.72069621815227
IQV,50.380248722478775
IR,52.755655973292775
IRM,57.0380974876658
IT,53.42478960727682
ITW,59.391603511822325
IVZ,48.72222842015302
J,53.779183484717876
JBHT,50.157516614588374
JCI,57.21686120635683
JKHY,59.814454157120586
JPM,60.47412627612543
K,65.12392345984311
KEY,54.01648422488453
KEYS,52.436287734913385
KIM,57.849356798062956
KMI,59.016973902344496
KMX,51.305743310596974
KO,63.705878917556035
KR,57.400446304089655
KVUE,55.02645213711507
L,63.700148774105934
LDOS,57.60701779913472
LEN,50.39026884456664
LH,57.31755237510185
LHX,56.74314971225213
LIN,61.98409396317817
LKQ,55.0368662624443
LLY,51.01587349448659
LMT,56.110666815060995
LNT,64.73368280609162
LOW,56.58689260283429
LUV,51.07464596625621
LVS,51.48229837181402
LW,52.865643396317594
LYB,50.48600162288877
LYV,57.233343326058275
MA,58.06927571742871
MAA,60.67982615599438
MAS,50.50116858691308
MCD,63.15585255643066
MCK,55.89850421925921
MCO,56.528338571675
MDT,59.94984778902123
MET,55.548542993372536
MGM,48.45348487959825
MHK,50.20863120126893
MKC,60.7410373833176
MKTX,56.801470804793375
MLM,56.967018416790005
MMC,58.90278384215541
MMM,55.443189037745036
MO,64.90857346415679
MOH,47.508868120297564
MOS,54.54773122296824
MPC,54.603194473501276
MPWR,45.720803541028715
MRK,55.78273513909599
MS,55.920753815226
MSCI,54.89701363197282
MSI,60.96726637347949
MTB,56.05990318522585
MTCH,51.59861866754612
MTD,52.15198826375802
NCLH,43.743185321105074
NDAQ,57.645536357379434
NDSN,52.50152300601081
NEE,55.58056083663565
NEM,49.46096945180395
NI,63.15120355510065
NKE,48.65010753700682
NOC,55.52315877069557
NOW,48.892186699939536
NRG,51.24013856912065
NSC,56.46701449763829
NTAP,52.4203900530489
NTRS,53.95672817527
NUE,47.65881701530921
NVR,56.495375211537294
NWS,56.60633184150356
NWSA,58.19507187860364
O,65.94007146870784
OKE,52.12682043749847
OMC,51.78565346268306
ORCL,50.50546823571366
OTIS,56.946746728583065
OXY,50.21590117856085
PAYC,55.41104412336318
PCG,58.646448971374376
PEG,60.66900471781972
PFE,58.88757692223206
PFG,55.93916305936333
PG,62.97337695744653
PGR,60.1421836946714
PH,53.890408110368476
PHM,51.04729334459098
PKG,53.63031076961665
PLD,55.09650198857103
PM,60.02766073720007
PNC,58.464303272161054
PNR,52.63386136617518
PNW,63.59353280860871
PODD,51.498609428260146
POOL,55.9016289538994
PPG,52.84349850753478
PPL,62.22972330292211
PRU,54.48477806651729
PSA,59.6506112252824
PSX,54.522562647101545
PTC,52.530726449682064
PWR,51.51493556847218
QRVO,48.97206784541528
RCL,49.253201577008944
REG,61.365474169434634
RF,53.19262296486071
RHI,51.01725055922749
RJF,54.865009984508575
RL,49.15289924047036
RMD,53.466856467627686
ROK,50.34887836308044
ROL,58.06162549483988
ROP,60.20139768786667
RSG,63.69990724473972
RTX,53.688142504321846
RVTY,48.48396197547211
SBAC,57.292778361477566
SCHW,58.91333823713076
SEDG,24.84831542499611
SEE,52.92494541501242
SHW,56.87044296442976
SJM,56.76641310110139
SLB,52.97937417944938
SNA,54.67982282296317
SO,65.66280582836909
SPG,57.12761968227018
SPGI,59.83489351182809
SRE,61.45582978813206
STE,59.29035830130651
STLD,53.63986350645685
STT,54.681042530416136
STX,51.768690245418746
STZ,59.93345681913694
SWK,45.62046661146808
SWKS,50.85968475041193
SYF,51.11292524475492
SYK,59.62395508494032
SYY,60.95528790487683
T,58.36704268630185
TAP,56.24085518470925
TDG,56.79346471794979
TDY,56.99113515612245
TECH,50.67362111257695
TEL,53.392865070533965
TER,43.154600955687485
TFC,56.39889630775154
TFX,52.045711971512816
TGT,50.638685240111904
TJX,58.267580489387726
TMO,53.18160269086352
TPR,47.087689185505475
TRGP,50.967452527892334
TRMB,52.603772482532484
TROW,56.52953279323895
TRV,60.461018982686305
TSCO,56.04205261404916
TSN,60.46072121702964
TT,57.04448030466701
TTWO,56.739981557440295
TXT,56.567313266212366
TYL,56.188195128702475
UAA,44.01700654900158
UAL,44.95578974836011
UHS,54.24736170463189
ULTA,53.68705804808433
UNH,46.212659014818286
UNP,55.51622135422011
UPS,54.62612404169892
URI,50.618036174728495
USB,57.89661598452028
V,58.2511139162568
VFC,36.33429393634995
VICI,64.37322521619934
VLO,53.21021678180181
VTR,59.0104839713608
VTRS,54.3881340403038
VZ,61.32470317021967
WAB,56.221304891076386
WAT,49.76047223188755
WDC,49.641003847687344
WEC,65.64854491901042
WELL,61.16475920934666
WFC,58.7475910291892
WHR,49.01323026073931
WM,63.00766905130433
WMB,56.68424475729865
WMT,61.9175002947596
WRB,60.522735440677046
WST,50.40099666884121
WTW,57.80474650678505
WY,56.90534006069053
WYNN,51.78185769165461
XOM,55.74476856004958
XRAY,50.70403711568897
XYL,55.33212384211009
YUM,62.463230486342844
ZBH,55.457222491737724
ZBRA,45.59010514598213
ZION,51.60162443619813
ZTS,55.38882696850669
